seed,variant,step,train_loss,cum_flops,compression
7,celo,23,8.004251480102539,27297504.0,1.0
7,prune_50,23,7.426748275756836,13648752.0,2.0
7,prune_75,23,8.214055061340332,6824376.0,4.0
7,prune_99,23,10.60007381439209,27297.504000000026,999.9999999999991
7,quant8,23,8.065621376037598,6824376.0,4.0
7,celo,24,9.469915390014648,28484352.0,1.0
7,prune_50,24,9.4476318359375,14242176.0,2.0
7,prune_75,24,9.546709060668945,7121088.0,4.0
7,prune_99,24,10.494876861572266,28484.352000000028,999.9999999999991
7,quant8,24,9.484258651733398,7121088.0,4.0
7,celo,25,8.366758346557617,29671200.0,1.0
7,prune_50,25,8.11251163482666,14835600.0,2.0
7,prune_75,25,8.665019989013672,7417800.0,4.0
7,prune_99,25,10.956886291503906,29671.200000000026,999.9999999999991
7,quant8,25,8.496244430541992,7417800.0,4.0
7,celo,26,8.544063568115234,30858048.0,1.0
7,prune_50,26,8.339405059814453,15429024.0,2.0
7,prune_75,26,8.984075546264648,7714512.0,4.0
7,prune_99,26,10.842755317687988,30858.048000000028,999.9999999999991
7,quant8,26,8.741321563720703,7714512.0,4.0
7,celo,27,9.175539016723633,32044896.0,1.0
7,prune_50,27,8.937678337097168,16022448.0,2.0
7,prune_75,27,9.180750846862793,8011224.0,4.0
7,prune_99,27,10.966002464294434,32044.89600000003,999.9999999999991
7,quant8,27,9.245890617370605,8011224.0,4.0
7,celo,28,8.67786979675293,33231744.0,1.0
7,prune_50,28,8.385077476501465,16615872.0,2.0
7,prune_75,28,8.975081443786621,8307936.0,4.0
7,prune_99,28,10.577779769897461,33231.74400000003,999.9999999999991
7,quant8,28,8.670027732849121,8307936.0,4.0
7,celo,29,8.916780471801758,34418592.0,1.0
7,prune_50,29,8.713669776916504,17209296.0,2.0
7,prune_75,29,9.525867462158203,8604648.0,4.0
7,prune_99,29,10.918052673339844,34418.59200000003,999.9999999999991
7,quant8,29,8.836950302124023,8604648.0,4.0
7,celo,30,9.062807083129883,35605440.0,1.0
7,prune_50,30,8.568132400512695,17802720.0,2.0
7,prune_75,30,9.49350357055664,8901360.0,4.0
7,prune_99,30,10.87646770477295,35605.44000000003,999.9999999999991
7,quant8,30,9.171903610229492,8901360.0,4.0
7,celo,31,8.578948974609375,36792288.0,1.0
7,prune_50,31,8.379886627197266,18396144.0,2.0
7,prune_75,31,9.007556915283203,9198072.0,4.0
7,prune_99,31,10.806844711303711,36792.28800000004,999.9999999999991
7,quant8,31,8.820769309997559,9198072.0,4.0
7,celo,32,8.544227600097656,37979136.0,1.0
7,prune_50,32,8.055124282836914,18989568.0,2.0
7,prune_75,32,8.640087127685547,9494784.0,4.0
7,prune_99,32,10.787530899047852,37979.136000000035,999.9999999999991
7,quant8,32,8.377031326293945,9494784.0,4.0
7,celo,33,8.777320861816406,39165984.0,1.0
7,prune_50,33,8.651618003845215,19582992.0,2.0
7,prune_75,33,8.8300142288208,9791496.0,4.0
7,prune_99,33,11.122642517089844,39165.98400000003,999.9999999999991
7,quant8,33,8.66079330444336,9791496.0,4.0
7,celo,34,8.162878036499023,40352832.0,1.0
7,prune_50,34,7.766543865203857,20176416.0,2.0
7,prune_75,34,8.066770553588867,10088208.0,4.0
7,prune_99,34,10.77973747253418,40352.83200000004,999.9999999999991
7,quant8,34,7.957334518432617,10088208.0,4.0
7,celo,35,8.530647277832031,41539680.0,1.0
7,prune_50,35,8.156203269958496,20769840.0,2.0
7,prune_75,35,8.912312507629395,10384920.0,4.0
7,prune_99,35,10.660650253295898,41539.68000000004,999.9999999999991
7,quant8,35,8.623108863830566,10384920.0,4.0
7,celo,36,8.396108627319336,42726528.0,1.0
7,prune_50,36,8.311010360717773,21363264.0,2.0
7,prune_75,36,8.629695892333984,10681632.0,4.0
7,prune_99,36,10.575413703918457,42726.52800000004,999.9999999999991
7,quant8,36,8.371600151062012,10681632.0,4.0
7,celo,37,8.47666072845459,43913376.0,1.0
7,prune_50,37,8.285782814025879,21956688.0,2.0
7,prune_75,37,8.863346099853516,10978344.0,4.0
7,prune_99,37,10.783697128295898,43913.37600000004,999.9999999999991
7,quant8,37,8.704996109008789,10978344.0,4.0
7,celo,38,7.741428852081299,45100224.0,1.0
7,prune_50,38,7.486844062805176,22550112.0,2.0
7,prune_75,38,7.949604511260986,11275056.0,4.0
7,prune_99,38,10.809881210327148,45100.22400000004,999.9999999999991
7,quant8,38,7.777760982513428,11275056.0,4.0
7,celo,39,8.154621124267578,46287072.0,1.0
7,prune_50,39,8.038345336914062,23143536.0,2.0
7,prune_75,39,8.455310821533203,11571768.0,4.0
7,prune_99,39,10.72811508178711,46287.072000000044,999.9999999999991
7,quant8,39,8.026498794555664,11571768.0,4.0
7,celo,40,8.640159606933594,47473920.0,1.0
7,prune_50,40,8.371055603027344,23736960.0,2.0
7,prune_75,40,8.805559158325195,11868480.0,4.0
7,prune_99,40,10.694214820861816,47473.92000000004,999.9999999999991
7,quant8,40,8.384517669677734,11868480.0,4.0
7,celo,41,7.070046901702881,48660768.0,1.0
7,prune_50,41,7.108229637145996,24330384.0,2.0
7,prune_75,41,7.214318752288818,12165192.0,4.0
7,prune_99,41,10.8829984664917,48660.76800000005,999.9999999999991
7,quant8,41,7.120457649230957,12165192.0,4.0
7,celo,42,8.904914855957031,49847616.0,1.0
7,prune_50,42,8.664196968078613,24923808.0,2.0
7,prune_75,42,9.571626663208008,12461904.0,4.0
7,prune_99,42,10.871210098266602,49847.616000000045,999.9999999999991
7,quant8,42,8.855531692504883,12461904.0,4.0
7,celo,43,6.702920436859131,51034464.0,1.0
7,prune_50,43,6.647332191467285,25517232.0,2.0
7,prune_75,43,7.000082015991211,12758616.0,4.0
7,prune_99,43,10.71485710144043,51034.46400000004,999.9999999999991
7,quant8,43,6.621968746185303,12758616.0,4.0
7,celo,44,8.00259017944336,52221312.0,1.0
7,prune_50,44,7.98608922958374,26110656.0,2.0
7,prune_75,44,8.165111541748047,13055328.0,4.0
7,prune_99,44,10.874590873718262,52221.31200000005,999.9999999999991
7,quant8,44,7.964450836181641,13055328.0,4.0
7,celo,45,9.113794326782227,53408160.0,1.0
7,prune_50,45,8.968555450439453,26704080.0,2.0
7,prune_75,45,9.488495826721191,13352040.0,4.0
7,prune_99,45,10.7299165725708,53408.16000000005,999.9999999999991
7,quant8,45,9.301695823669434,13352040.0,4.0
7,celo,46,8.425491333007812,54595008.0,1.0
7,prune_50,46,8.495567321777344,27297504.0,2.0
7,prune_75,46,8.926626205444336,13648752.0,4.0
7,prune_99,46,10.58918571472168,54595.00800000005,999.9999999999991
7,quant8,46,8.47874641418457,13648752.0,4.0
7,celo,47,8.84055233001709,55781856.0,1.0
7,prune_50,47,8.957786560058594,27890928.0,2.0
7,prune_75,47,9.520130157470703,13945464.0,4.0
7,prune_99,47,10.945950508117676,55781.85600000005,999.9999999999991
7,quant8,47,8.741630554199219,13945464.0,4.0
7,celo,48,7.087593078613281,56968704.0,1.0
7,prune_50,48,7.27138614654541,28484352.0,2.0
7,prune_75,48,7.850185394287109,14242176.0,4.0
7,prune_99,48,10.783496856689453,56968.704000000056,999.9999999999991
7,quant8,48,7.166893005371094,14242176.0,4.0
7,celo,49,8.62814712524414,58155552.0,1.0
7,prune_50,49,8.370189666748047,29077776.0,2.0
7,prune_75,49,9.253152847290039,14538888.0,4.0
7,prune_99,49,10.671496391296387,58155.552000000054,999.9999999999991
7,quant8,49,8.514213562011719,14538888.0,4.0
7,celo,50,7.475738525390625,59342400.0,1.0
7,prune_50,50,7.441782474517822,29671200.0,2.0
7,prune_75,50,7.655409336090088,14835600.0,4.0
7,prune_99,50,10.735163688659668,59342.40000000005,999.9999999999991
7,quant8,50,7.569772720336914,14835600.0,4.0
7,celo,51,7.18517541885376,60529248.0,1.0
7,prune_50,51,7.074696063995361,30264624.0,2.0
7,prune_75,51,7.641805648803711,15132312.0,4.0
7,prune_99,51,10.721169471740723,60529.24800000006,999.9999999999991
7,quant8,51,7.0555901527404785,15132312.0,4.0
7,celo,52,7.886188983917236,61716096.0,1.0
7,prune_50,52,7.873055458068848,30858048.0,2.0
7,prune_75,52,8.427197456359863,15429024.0,4.0
7,prune_99,52,10.740311622619629,61716.096000000056,999.9999999999991
7,quant8,52,7.759544849395752,15429024.0,4.0
7,celo,53,7.815514087677002,62902944.0,1.0
7,prune_50,53,7.482650279998779,31451472.0,2.0
7,prune_75,53,8.061216354370117,15725736.0,4.0
7,prune_99,53,10.86954116821289,62902.94400000006,999.9999999999991
7,quant8,53,7.651398658752441,15725736.0,4.0
7,celo,54,7.778060436248779,64089792.0,1.0
7,prune_50,54,7.744050025939941,32044896.0,2.0
7,prune_75,54,8.187658309936523,16022448.0,4.0
7,prune_99,54,10.96360969543457,64089.79200000006,999.9999999999991
7,quant8,54,7.6444244384765625,16022448.0,4.0
7,celo,55,7.059578895568848,65276640.0,1.0
7,prune_50,55,7.130194664001465,32638320.0,2.0
7,prune_75,55,7.752699851989746,16319160.0,4.0
7,prune_99,55,10.741466522216797,65276.64000000006,999.9999999999991
7,quant8,55,7.258212089538574,16319160.0,4.0
7,celo,56,8.121667861938477,66463488.0,1.0
7,prune_50,56,8.044594764709473,33231744.0,2.0
7,prune_75,56,8.509897232055664,16615872.0,4.0
7,prune_99,56,10.834762573242188,66463.48800000006,999.9999999999991
7,quant8,56,8.200592041015625,16615872.0,4.0
7,celo,57,7.949859619140625,67650336.0,1.0
7,prune_50,57,7.676975727081299,33825168.0,2.0
7,prune_75,57,8.537014961242676,16912584.0,4.0
7,prune_99,57,10.778022766113281,67650.33600000007,999.9999999999991
7,quant8,57,7.814667224884033,16912584.0,4.0
7,celo,58,7.085506439208984,68837184.0,1.0
7,prune_50,58,7.088473320007324,34418592.0,2.0
7,prune_75,58,7.6381731033325195,17209296.0,4.0
7,prune_99,58,10.551494598388672,68837.18400000007,999.9999999999991
7,quant8,58,7.2468132972717285,17209296.0,4.0
7,celo,59,7.164647102355957,70024032.0,1.0
7,prune_50,59,7.188207626342773,35012016.0,2.0
7,prune_75,59,7.8541998863220215,17506008.0,4.0
7,prune_99,59,10.772123336791992,70024.03200000006,999.9999999999991
7,quant8,59,7.22133731842041,17506008.0,4.0
7,celo,60,8.775949478149414,71210880.0,1.0
7,prune_50,60,8.754499435424805,35605440.0,2.0
7,prune_75,60,8.801674842834473,17802720.0,4.0
7,prune_99,60,10.621448516845703,71210.88000000006,999.9999999999991
7,quant8,60,8.723459243774414,17802720.0,4.0
7,celo,61,7.135102272033691,72397728.0,1.0
7,prune_50,61,7.144083499908447,36198864.0,2.0
7,prune_75,61,7.832612991333008,18099432.0,4.0
7,prune_99,61,10.757329940795898,72397.72800000006,999.9999999999991
7,quant8,61,7.232327461242676,18099432.0,4.0
7,celo,62,7.406635284423828,73584576.0,1.0
7,prune_50,62,7.533444881439209,36792288.0,2.0
7,prune_75,62,8.129682540893555,18396144.0,4.0
7,prune_99,62,10.720500946044922,73584.57600000007,999.9999999999991
7,quant8,62,7.541753768920898,18396144.0,4.0
7,celo,63,7.31318473815918,74771424.0,1.0
7,prune_50,63,7.096734046936035,37385712.0,2.0
7,prune_75,63,7.713418960571289,18692856.0,4.0
7,prune_99,63,10.730892181396484,74771.42400000007,999.9999999999991
7,quant8,63,7.081835746765137,18692856.0,4.0
7,celo,64,8.085386276245117,75958272.0,1.0
7,prune_50,64,8.011507987976074,37979136.0,2.0
7,prune_75,64,8.49162769317627,18989568.0,4.0
7,prune_99,64,10.830373764038086,75958.27200000007,999.9999999999991
7,quant8,64,8.120536804199219,18989568.0,4.0
7,celo,65,7.4554290771484375,77145120.0,1.0
7,prune_50,65,7.576113224029541,38572560.0,2.0
7,prune_75,65,7.731716156005859,19286280.0,4.0
7,prune_99,65,10.645556449890137,77145.12000000007,999.9999999999991
7,quant8,65,7.474426746368408,19286280.0,4.0
7,celo,66,7.570686340332031,78331968.0,1.0
7,prune_50,66,7.661773681640625,39165984.0,2.0
7,prune_75,66,7.954692840576172,19582992.0,4.0
7,prune_99,66,10.622920036315918,78331.96800000007,999.9999999999991
7,quant8,66,7.352511405944824,19582992.0,4.0
7,celo,67,7.45999813079834,79518816.0,1.0
7,prune_50,67,7.442038536071777,39759408.0,2.0
7,prune_75,67,8.275399208068848,19879704.0,4.0
7,prune_99,67,10.757386207580566,79518.81600000008,999.9999999999991
7,quant8,67,7.453044414520264,19879704.0,4.0
7,celo,68,7.662416934967041,80705664.0,1.0
7,prune_50,68,7.751426696777344,40352832.0,2.0
7,prune_75,68,8.327669143676758,20176416.0,4.0
7,prune_99,68,10.547436714172363,80705.66400000008,999.9999999999991
7,quant8,68,7.864519119262695,20176416.0,4.0
7,celo,69,6.817056655883789,81892512.0,1.0
7,prune_50,69,6.749321460723877,40946256.0,2.0
7,prune_75,69,7.289200782775879,20473128.0,4.0
7,prune_99,69,10.999652862548828,81892.51200000008,999.9999999999991
7,quant8,69,6.731503009796143,20473128.0,4.0
7,celo,70,7.7788777351379395,83079360.0,1.0
7,prune_50,70,7.72066068649292,41539680.0,2.0
7,prune_75,70,8.381195068359375,20769840.0,4.0
7,prune_99,70,10.758394241333008,83079.36000000007,999.9999999999991
7,quant8,70,7.557113170623779,20769840.0,4.0
7,celo,71,8.061649322509766,84266208.0,1.0
7,prune_50,71,7.865310192108154,42133104.0,2.0
7,prune_75,71,8.583223342895508,21066552.0,4.0
7,prune_99,71,10.774890899658203,84266.20800000007,999.9999999999991
7,quant8,71,7.8996992111206055,21066552.0,4.0
7,celo,72,7.451708793640137,85453056.0,1.0
7,prune_50,72,7.396037578582764,42726528.0,2.0
7,prune_75,72,7.824939250946045,21363264.0,4.0
7,prune_99,72,10.913202285766602,85453.05600000008,999.9999999999991
7,quant8,72,7.433329105377197,21363264.0,4.0
7,celo,73,7.56008243560791,86639904.0,1.0
7,prune_50,73,7.606683731079102,43319952.0,2.0
7,prune_75,73,8.109272003173828,21659976.0,4.0
7,prune_99,73,10.526859283447266,86639.90400000008,999.9999999999991
7,quant8,73,7.675726413726807,21659976.0,4.0
7,celo,74,6.665953636169434,87826752.0,1.0
7,prune_50,74,6.637294769287109,43913376.0,2.0
7,prune_75,74,6.88636589050293,21956688.0,4.0
7,prune_99,74,11.064677238464355,87826.75200000008,999.9999999999991
7,quant8,74,6.851909637451172,21956688.0,4.0
7,celo,75,7.330524444580078,89013600.0,1.0
7,prune_50,75,7.124666213989258,44506800.0,2.0
7,prune_75,75,7.6310930252075195,22253400.0,4.0
7,prune_99,75,10.800138473510742,89013.60000000008,999.9999999999991
7,quant8,75,7.303227424621582,22253400.0,4.0
7,celo,76,8.376422882080078,90200448.0,1.0
7,prune_50,76,8.50347900390625,45100224.0,2.0
7,prune_75,76,8.856901168823242,22550112.0,4.0
7,prune_99,76,10.698140144348145,90200.44800000008,999.9999999999991
7,quant8,76,8.517681121826172,22550112.0,4.0
7,celo,77,5.610561370849609,91387296.0,1.0
7,prune_50,77,5.66151237487793,45693648.0,2.0
7,prune_75,77,5.833952903747559,22846824.0,4.0
7,prune_99,77,10.533926010131836,91387.29600000009,999.9999999999991
7,quant8,77,5.624513626098633,22846824.0,4.0
7,celo,78,7.182855606079102,92574144.0,1.0
7,prune_50,78,7.108189582824707,46287072.0,2.0
7,prune_75,78,7.314670085906982,23143536.0,4.0
7,prune_99,78,10.78815746307373,92574.14400000009,999.9999999999991
7,quant8,78,7.198843955993652,23143536.0,4.0
7,celo,79,7.343920707702637,93760992.0,1.0
7,prune_50,79,7.4101433753967285,46880496.0,2.0
7,prune_75,79,7.872013568878174,23440248.0,4.0
7,prune_99,79,10.78753662109375,93760.99200000009,999.9999999999991
7,quant8,79,7.148253440856934,23440248.0,4.0
7,celo,80,7.979357719421387,94947840.0,1.0
7,prune_50,80,7.8502373695373535,47473920.0,2.0
7,prune_75,80,8.453805923461914,23736960.0,4.0
7,prune_99,80,10.728436470031738,94947.84000000008,999.9999999999991
7,quant8,80,8.077140808105469,23736960.0,4.0
7,celo,81,8.22788143157959,96134688.0,1.0
7,prune_50,81,8.312158584594727,48067344.0,2.0
7,prune_75,81,9.07486629486084,24033672.0,4.0
7,prune_99,81,10.768467903137207,96134.68800000008,999.9999999999991
7,quant8,81,8.085784912109375,24033672.0,4.0
7,celo,82,8.170464515686035,97321536.0,1.0
7,prune_50,82,8.072699546813965,48660768.0,2.0
7,prune_75,82,8.621061325073242,24330384.0,4.0
7,prune_99,82,10.830196380615234,97321.5360000001,999.9999999999991
7,quant8,82,8.119779586791992,24330384.0,4.0
7,celo,83,7.567471504211426,98508384.0,1.0
7,prune_50,83,7.420300006866455,49254192.0,2.0
7,prune_75,83,7.724794387817383,24627096.0,4.0
7,prune_99,83,10.807363510131836,98508.3840000001,999.9999999999991
7,quant8,83,7.45779275894165,24627096.0,4.0
7,celo,84,7.518751621246338,99695232.0,1.0
7,prune_50,84,7.457859992980957,49847616.0,2.0
7,prune_75,84,7.971469402313232,24923808.0,4.0
7,prune_99,84,10.601428031921387,99695.23200000009,999.9999999999991
7,quant8,84,7.484286308288574,24923808.0,4.0
7,celo,85,7.657426834106445,100882080.0,1.0
7,prune_50,85,7.728194236755371,50441040.0,2.0
7,prune_75,85,8.111742973327637,25220520.0,4.0
7,prune_99,85,10.82953929901123,100882.08000000009,999.9999999999991
7,quant8,85,7.7525458335876465,25220520.0,4.0
7,celo,86,7.5919904708862305,102068928.0,1.0
7,prune_50,86,7.570505142211914,51034464.0,2.0
7,prune_75,86,7.848904132843018,25517232.0,4.0
7,prune_99,86,10.745018005371094,102068.92800000009,999.9999999999991
7,quant8,86,7.504158973693848,25517232.0,4.0
7,celo,87,7.7235260009765625,103255776.0,1.0
7,prune_50,87,7.809386253356934,51627888.0,2.0
7,prune_75,87,8.093222618103027,25813944.0,4.0
7,prune_99,87,10.730786323547363,103255.7760000001,999.9999999999991
7,quant8,87,7.856283664703369,25813944.0,4.0
7,celo,88,7.430861473083496,104442624.0,1.0
7,prune_50,88,7.363301753997803,52221312.0,2.0
7,prune_75,88,7.538259983062744,26110656.0,4.0
7,prune_99,88,10.738006591796875,104442.6240000001,999.9999999999991
7,quant8,88,7.399688720703125,26110656.0,4.0
7,celo,89,7.418237686157227,105629472.0,1.0
7,prune_50,89,7.157631874084473,52814736.0,2.0
7,prune_75,89,7.620596885681152,26407368.0,4.0
7,prune_99,89,10.988036155700684,105629.4720000001,999.9999999999991
7,quant8,89,7.212503433227539,26407368.0,4.0
7,celo,90,7.328060150146484,106816320.0,1.0
7,prune_50,90,7.37117862701416,53408160.0,2.0
7,prune_75,90,7.425065040588379,26704080.0,4.0
7,prune_99,90,10.708708763122559,106816.3200000001,999.9999999999991
7,quant8,90,7.332337379455566,26704080.0,4.0
7,celo,91,8.028142929077148,108003168.0,1.0
7,prune_50,91,8.099100112915039,54001584.0,2.0
7,prune_75,91,8.592021942138672,27000792.0,4.0
7,prune_99,91,10.951576232910156,108003.16800000009,999.9999999999991
7,quant8,91,8.226097106933594,27000792.0,4.0
7,celo,92,7.228759765625,109190016.0,1.0
7,prune_50,92,7.114495754241943,54595008.0,2.0
7,prune_75,92,7.509149551391602,27297504.0,4.0
7,prune_99,92,10.964984893798828,109190.0160000001,999.9999999999991
7,quant8,92,7.085719108581543,27297504.0,4.0
7,celo,93,6.458492755889893,110376864.0,1.0
7,prune_50,93,6.442296981811523,55188432.0,2.0
7,prune_75,93,6.725686550140381,27594216.0,4.0
7,prune_99,93,10.608582496643066,110376.8640000001,999.9999999999991
7,quant8,93,6.623476028442383,27594216.0,4.0
7,celo,94,7.556368827819824,111563712.0,1.0
7,prune_50,94,7.414381980895996,55781856.0,2.0
7,prune_75,94,7.57601261138916,27890928.0,4.0
7,prune_99,94,10.752813339233398,111563.7120000001,999.9999999999991
7,quant8,94,7.360816955566406,27890928.0,4.0
7,celo,95,7.182422637939453,112750560.0,1.0
7,prune_50,95,7.137659072875977,56375280.0,2.0
7,prune_75,95,7.417158126831055,28187640.0,4.0
7,prune_99,95,10.88371467590332,112750.5600000001,999.9999999999991
7,quant8,95,7.204767227172852,28187640.0,4.0
7,celo,96,6.157271385192871,113937408.0,1.0
7,prune_50,96,6.173962116241455,56968704.0,2.0
7,prune_75,96,6.213757038116455,28484352.0,4.0
7,prune_99,96,10.71385383605957,113937.40800000011,999.9999999999991
7,quant8,96,6.121768474578857,28484352.0,4.0
7,celo,97,7.027507305145264,115124256.0,1.0
7,prune_50,97,7.08847713470459,57562128.0,2.0
7,prune_75,97,7.304361820220947,28781064.0,4.0
7,prune_99,97,10.739230155944824,115124.25600000011,999.9999999999991
7,quant8,97,6.95320987701416,28781064.0,4.0
7,celo,98,8.309205055236816,116311104.0,1.0
7,prune_50,98,8.336464881896973,58155552.0,2.0
7,prune_75,98,8.418746948242188,29077776.0,4.0
7,prune_99,98,10.809749603271484,116311.10400000011,999.9999999999991
7,quant8,98,8.203607559204102,29077776.0,4.0
7,celo,99,8.821096420288086,117497952.0,1.0
7,prune_50,99,8.786564826965332,58748976.0,2.0
7,prune_75,99,8.980588912963867,29374488.0,4.0
7,prune_99,99,10.716024398803711,117497.9520000001,999.9999999999991
7,quant8,99,8.811834335327148,29374488.0,4.0
7,celo,100,7.431310176849365,118684800.0,1.0
7,prune_50,100,7.536532402038574,59342400.0,2.0
7,prune_75,100,7.792572975158691,29671200.0,4.0
7,prune_99,100,10.796490669250488,118684.8000000001,999.9999999999991
7,quant8,100,7.394841194152832,29671200.0,4.0
