seed,variant,step,train_loss,cum_flops,compression
9,prune_50,1317,7.048133850097656,781539408.0,2.0
9,prune_75,1317,7.27401065826416,390769704.0,4.0
9,prune_90,1317,7.001667022705078,156307881.59999996,10.000000000000002
9,quant8,1317,7.131324768066406,390769704.0,4.0
9,celo,1318,7.205047607421875,1564265664.0,1.0
9,prune_50,1318,7.048644065856934,782132832.0,2.0
9,prune_75,1318,7.111862659454346,391066416.0,4.0
9,prune_90,1318,7.0463690757751465,156426566.39999998,10.000000000000002
9,quant8,1318,7.020171165466309,391066416.0,4.0
9,celo,1319,8.078010559082031,1565452512.0,1.0
9,prune_50,1319,8.06978702545166,782726256.0,2.0
9,prune_75,1319,8.1039457321167,391363128.0,4.0
9,prune_90,1319,8.119336128234863,156545251.19999996,10.000000000000002
9,quant8,1319,8.128101348876953,391363128.0,4.0
9,celo,1320,6.924171447753906,1566639360.0,1.0
9,prune_50,1320,6.994681358337402,783319680.0,2.0
9,prune_75,1320,7.110819339752197,391659840.0,4.0
9,prune_90,1320,6.876845836639404,156663935.99999997,10.000000000000002
9,quant8,1320,6.920156478881836,391659840.0,4.0
9,celo,1321,6.710152626037598,1567826208.0,1.0
9,prune_50,1321,6.647831916809082,783913104.0,2.0
9,prune_75,1321,6.580164909362793,391956552.0,4.0
9,prune_90,1321,6.726017951965332,156782620.79999995,10.000000000000002
9,quant8,1321,6.639878273010254,391956552.0,4.0
9,celo,1322,6.859613418579102,1569013056.0,1.0
9,prune_50,1322,6.728449821472168,784506528.0,2.0
9,prune_75,1322,6.750290870666504,392253264.0,4.0
9,prune_90,1322,6.642861366271973,156901305.59999996,10.000000000000002
9,quant8,1322,6.682812690734863,392253264.0,4.0
9,celo,1323,6.258591651916504,1570199904.0,1.0
9,prune_50,1323,6.097539901733398,785099952.0,2.0
9,prune_75,1323,6.28763484954834,392549976.0,4.0
9,prune_90,1323,6.1305999755859375,157019990.39999998,10.000000000000002
9,quant8,1323,6.021939754486084,392549976.0,4.0
9,celo,1324,6.343181610107422,1571386752.0,1.0
9,prune_50,1324,6.377592086791992,785693376.0,2.0
9,prune_75,1324,6.448704242706299,392846688.0,4.0
9,prune_90,1324,6.487095355987549,157138675.19999996,10.000000000000002
9,quant8,1324,6.365392208099365,392846688.0,4.0
9,celo,1325,6.968984127044678,1572573600.0,1.0
9,prune_50,1325,7.03699254989624,786286800.0,2.0
9,prune_75,1325,6.905617713928223,393143400.0,4.0
9,prune_90,1325,6.815853595733643,157257359.99999997,10.000000000000002
9,quant8,1325,6.878652572631836,393143400.0,4.0
9,celo,1326,7.295473098754883,1573760448.0,1.0
9,prune_50,1326,7.267361640930176,786880224.0,2.0
9,prune_75,1326,7.3392333984375,393440112.0,4.0
9,prune_90,1326,7.329028606414795,157376044.79999995,10.000000000000002
9,quant8,1326,7.25081205368042,393440112.0,4.0
9,celo,1327,6.174626350402832,1574947296.0,1.0
9,prune_50,1327,6.259391784667969,787473648.0,2.0
9,prune_75,1327,6.180617332458496,393736824.0,4.0
9,prune_90,1327,6.132195949554443,157494729.59999996,10.000000000000002
9,quant8,1327,6.201943397521973,393736824.0,4.0
9,celo,1328,6.6869001388549805,1576134144.0,1.0
9,prune_50,1328,6.466220855712891,788067072.0,2.0
9,prune_75,1328,6.683193206787109,394033536.0,4.0
9,prune_90,1328,6.643661975860596,157613414.39999998,10.000000000000002
9,quant8,1328,6.614737033843994,394033536.0,4.0
9,celo,1329,6.740760803222656,1577320992.0,1.0
9,prune_50,1329,6.663136005401611,788660496.0,2.0
9,prune_75,1329,6.820043563842773,394330248.0,4.0
9,prune_90,1329,6.541950225830078,157732099.19999996,10.000000000000002
9,quant8,1329,6.821925163269043,394330248.0,4.0
9,celo,1330,7.238975524902344,1578507840.0,1.0
9,prune_50,1330,7.199794769287109,789253920.0,2.0
9,prune_75,1330,7.2817816734313965,394626960.0,4.0
9,prune_90,1330,7.163934230804443,157850783.99999997,10.000000000000002
9,quant8,1330,7.227545261383057,394626960.0,4.0
9,celo,1331,7.349696159362793,1579694688.0,1.0
9,prune_50,1331,7.3086066246032715,789847344.0,2.0
9,prune_75,1331,7.226323127746582,394923672.0,4.0
9,prune_90,1331,7.177947044372559,157969468.79999995,10.000000000000002
9,quant8,1331,7.3241682052612305,394923672.0,4.0
9,celo,1332,7.001888751983643,1580881536.0,1.0
9,prune_50,1332,7.037033557891846,790440768.0,2.0
9,prune_75,1332,6.875431060791016,395220384.0,4.0
9,prune_90,1332,6.838972568511963,158088153.59999996,10.000000000000002
9,quant8,1332,6.869246959686279,395220384.0,4.0
9,celo,1333,6.408062934875488,1582068384.0,1.0
9,prune_50,1333,6.449112892150879,791034192.0,2.0
9,prune_75,1333,6.302396774291992,395517096.0,4.0
9,prune_90,1333,6.209009170532227,158206838.39999998,10.000000000000002
9,quant8,1333,6.347057342529297,395517096.0,4.0
9,celo,1334,6.0268096923828125,1583255232.0,1.0
9,prune_50,1334,6.082036972045898,791627616.0,2.0
9,prune_75,1334,6.212889671325684,395813808.0,4.0
9,prune_90,1334,5.907994270324707,158325523.19999996,10.000000000000002
9,quant8,1334,6.011896133422852,395813808.0,4.0
9,celo,1335,6.699808120727539,1584442080.0,1.0
9,prune_50,1335,6.556936264038086,792221040.0,2.0
9,prune_75,1335,6.565465927124023,396110520.0,4.0
9,prune_90,1335,6.545933723449707,158444207.99999997,10.000000000000002
9,quant8,1335,6.683158874511719,396110520.0,4.0
9,celo,1336,6.6515326499938965,1585628928.0,1.0
9,prune_50,1336,6.690423965454102,792814464.0,2.0
9,prune_75,1336,6.687004089355469,396407232.0,4.0
9,prune_90,1336,6.648834228515625,158562892.79999995,10.000000000000002
9,quant8,1336,6.543726921081543,396407232.0,4.0
9,celo,1337,6.8755693435668945,1586815776.0,1.0
9,prune_50,1337,6.829572677612305,793407888.0,2.0
9,prune_75,1337,6.790660858154297,396703944.0,4.0
9,prune_90,1337,6.79966926574707,158681577.59999996,10.000000000000002
9,quant8,1337,6.742519378662109,396703944.0,4.0
9,celo,1338,6.837113380432129,1588002624.0,1.0
9,prune_50,1338,6.689228057861328,794001312.0,2.0
9,prune_75,1338,6.857244491577148,397000656.0,4.0
9,prune_90,1338,6.765483856201172,158800262.39999998,10.000000000000002
9,quant8,1338,6.827730178833008,397000656.0,4.0
9,celo,1339,7.090481281280518,1589189472.0,1.0
9,prune_50,1339,7.227081775665283,794594736.0,2.0
9,prune_75,1339,7.245909214019775,397297368.0,4.0
9,prune_90,1339,7.281198501586914,158918947.19999996,10.000000000000002
9,quant8,1339,7.208904266357422,397297368.0,4.0
9,celo,1340,6.9959397315979,1590376320.0,1.0
9,prune_50,1340,7.018590927124023,795188160.0,2.0
9,prune_75,1340,6.964470863342285,397594080.0,4.0
9,prune_90,1340,7.073962211608887,159037631.99999997,10.000000000000002
9,quant8,1340,7.022832870483398,397594080.0,4.0
9,celo,1341,6.906513214111328,1591563168.0,1.0
9,prune_50,1341,6.929049015045166,795781584.0,2.0
9,prune_75,1341,6.929815292358398,397890792.0,4.0
9,prune_90,1341,6.874657154083252,159156316.79999995,10.000000000000002
9,quant8,1341,6.722931861877441,397890792.0,4.0
9,celo,1342,6.434589385986328,1592750016.0,1.0
9,prune_50,1342,6.329487323760986,796375008.0,2.0
9,prune_75,1342,6.322597503662109,398187504.0,4.0
9,prune_90,1342,6.409784317016602,159275001.59999996,10.000000000000002
9,quant8,1342,6.377334117889404,398187504.0,4.0
9,celo,1343,6.137993812561035,1593936864.0,1.0
9,prune_50,1343,6.335485935211182,796968432.0,2.0
9,prune_75,1343,6.221058368682861,398484216.0,4.0
9,prune_90,1343,6.0850043296813965,159393686.39999998,10.000000000000002
9,quant8,1343,6.250024795532227,398484216.0,4.0
9,celo,1344,5.93851375579834,1595123712.0,1.0
9,prune_50,1344,5.855842590332031,797561856.0,2.0
9,prune_75,1344,5.877200126647949,398780928.0,4.0
9,prune_90,1344,5.852437973022461,159512371.19999996,10.000000000000002
9,quant8,1344,5.927123546600342,398780928.0,4.0
9,celo,1345,6.418728828430176,1596310560.0,1.0
9,prune_50,1345,6.493502616882324,798155280.0,2.0
9,prune_75,1345,6.518130779266357,399077640.0,4.0
9,prune_90,1345,6.491022109985352,159631055.99999997,10.000000000000002
9,quant8,1345,6.498989105224609,399077640.0,4.0
9,celo,1346,6.406128883361816,1597497408.0,1.0
9,prune_50,1346,6.5160932540893555,798748704.0,2.0
9,prune_75,1346,6.3605194091796875,399374352.0,4.0
9,prune_90,1346,6.461407661437988,159749740.79999995,10.000000000000002
9,quant8,1346,6.320147514343262,399374352.0,4.0
9,celo,1347,7.006937026977539,1598684256.0,1.0
9,prune_50,1347,6.908543109893799,799342128.0,2.0
9,prune_75,1347,6.833200454711914,399671064.0,4.0
9,prune_90,1347,6.815061569213867,159868425.59999996,10.000000000000002
9,quant8,1347,6.793045997619629,399671064.0,4.0
9,celo,1348,6.884737491607666,1599871104.0,1.0
9,prune_50,1348,6.751821994781494,799935552.0,2.0
9,prune_75,1348,6.851535797119141,399967776.0,4.0
9,prune_90,1348,6.7404656410217285,159987110.39999998,10.000000000000002
9,quant8,1348,6.865880012512207,399967776.0,4.0
9,celo,1349,7.828775405883789,1601057952.0,1.0
9,prune_50,1349,7.782628059387207,800528976.0,2.0
9,prune_75,1349,7.736569881439209,400264488.0,4.0
9,prune_90,1349,7.729068756103516,160105795.19999996,10.000000000000002
9,quant8,1349,7.828295707702637,400264488.0,4.0
9,celo,1350,6.384768486022949,1602244800.0,1.0
9,prune_50,1350,6.61490535736084,801122400.0,2.0
9,prune_75,1350,6.509856224060059,400561200.0,4.0
9,prune_90,1350,6.506327152252197,160224479.99999997,10.000000000000002
9,quant8,1350,6.6210198402404785,400561200.0,4.0
9,celo,1351,7.123992443084717,1603431648.0,1.0
9,prune_50,1351,7.187351226806641,801715824.0,2.0
9,prune_75,1351,7.124545097351074,400857912.0,4.0
9,prune_90,1351,7.210268497467041,160343164.79999995,10.000000000000002
9,quant8,1351,7.217526435852051,400857912.0,4.0
9,celo,1352,6.355226993560791,1604618496.0,1.0
9,prune_50,1352,6.4636430740356445,802309248.0,2.0
9,prune_75,1352,6.445291996002197,401154624.0,4.0
9,prune_90,1352,6.515705585479736,160461849.59999996,10.000000000000002
9,quant8,1352,6.445104598999023,401154624.0,4.0
9,celo,1353,7.025863170623779,1605805344.0,1.0
9,prune_50,1353,7.060272216796875,802902672.0,2.0
9,prune_75,1353,6.881557464599609,401451336.0,4.0
9,prune_90,1353,7.069210529327393,160580534.39999998,10.000000000000002
9,quant8,1353,7.032509803771973,401451336.0,4.0
9,celo,1354,6.364603519439697,1606992192.0,1.0
9,prune_50,1354,6.371462821960449,803496096.0,2.0
9,prune_75,1354,6.315467834472656,401748048.0,4.0
9,prune_90,1354,6.365649223327637,160699219.19999996,10.000000000000002
9,quant8,1354,6.222909927368164,401748048.0,4.0
9,celo,1355,6.015851974487305,1608179040.0,1.0
9,prune_50,1355,6.042863845825195,804089520.0,2.0
9,prune_75,1355,5.971724987030029,402044760.0,4.0
9,prune_90,1355,5.96190881729126,160817903.99999997,10.000000000000002
9,quant8,1355,5.970362663269043,402044760.0,4.0
9,celo,1356,7.051578521728516,1609365888.0,1.0
9,prune_50,1356,6.982312202453613,804682944.0,2.0
9,prune_75,1356,7.129172325134277,402341472.0,4.0
9,prune_90,1356,6.9719719886779785,160936588.79999995,10.000000000000002
9,quant8,1356,7.056798458099365,402341472.0,4.0
9,celo,1357,6.483593940734863,1610552736.0,1.0
9,prune_50,1357,6.3231353759765625,805276368.0,2.0
9,prune_75,1357,6.574096202850342,402638184.0,4.0
9,prune_90,1357,6.156869888305664,161055273.59999996,10.000000000000002
9,quant8,1357,6.387889862060547,402638184.0,4.0
9,celo,1358,6.139470100402832,1611739584.0,1.0
9,prune_50,1358,6.100961685180664,805869792.0,2.0
9,prune_75,1358,6.112936973571777,402934896.0,4.0
9,prune_90,1358,6.095089912414551,161173958.39999998,10.000000000000002
9,quant8,1358,6.007444381713867,402934896.0,4.0
9,celo,1359,6.725392818450928,1612926432.0,1.0
9,prune_50,1359,6.567348957061768,806463216.0,2.0
9,prune_75,1359,6.669443130493164,403231608.0,4.0
9,prune_90,1359,6.595147609710693,161292643.19999996,10.000000000000002
9,quant8,1359,6.644962787628174,403231608.0,4.0
9,celo,1360,6.665627956390381,1614113280.0,1.0
9,prune_50,1360,6.508690357208252,807056640.0,2.0
9,prune_75,1360,6.602441787719727,403528320.0,4.0
9,prune_90,1360,6.6596808433532715,161411327.99999997,10.000000000000002
9,quant8,1360,6.552528381347656,403528320.0,4.0
9,celo,1361,5.904568672180176,1615300128.0,1.0
9,prune_50,1361,5.869602203369141,807650064.0,2.0
9,prune_75,1361,5.922887802124023,403825032.0,4.0
9,prune_90,1361,5.9400634765625,161530012.79999995,10.000000000000002
9,quant8,1361,5.986806869506836,403825032.0,4.0
9,celo,1362,7.430798530578613,1616486976.0,1.0
9,prune_50,1362,7.3938493728637695,808243488.0,2.0
9,prune_75,1362,7.461268424987793,404121744.0,4.0
9,prune_90,1362,7.455019474029541,161648697.59999996,10.000000000000002
9,quant8,1362,7.480965614318848,404121744.0,4.0
9,celo,1363,6.531571388244629,1617673824.0,1.0
9,prune_50,1363,6.481173515319824,808836912.0,2.0
9,prune_75,1363,6.520528793334961,404418456.0,4.0
9,prune_90,1363,6.648799419403076,161767382.39999998,10.000000000000002
9,quant8,1363,6.402938365936279,404418456.0,4.0
9,celo,1364,6.751625061035156,1618860672.0,1.0
9,prune_50,1364,6.585874557495117,809430336.0,2.0
9,prune_75,1364,6.517760276794434,404715168.0,4.0
9,prune_90,1364,6.681032657623291,161886067.19999996,10.000000000000002
9,quant8,1364,6.511142730712891,404715168.0,4.0
9,celo,1365,6.279730796813965,1620047520.0,1.0
9,prune_50,1365,6.340672016143799,810023760.0,2.0
9,prune_75,1365,6.34652042388916,405011880.0,4.0
9,prune_90,1365,6.523960590362549,162004751.99999997,10.000000000000002
9,quant8,1365,6.208686828613281,405011880.0,4.0
9,celo,1366,5.402121543884277,1621234368.0,1.0
9,prune_50,1366,5.50949764251709,810617184.0,2.0
9,prune_75,1366,5.379732131958008,405308592.0,4.0
9,prune_90,1366,5.468361854553223,162123436.79999995,10.000000000000002
9,quant8,1366,5.340793609619141,405308592.0,4.0
9,celo,1367,6.812066078186035,1622421216.0,1.0
9,prune_50,1367,6.819690227508545,811210608.0,2.0
9,prune_75,1367,6.974161148071289,405605304.0,4.0
9,prune_90,1367,6.820907115936279,162242121.59999996,10.000000000000002
9,quant8,1367,6.491552829742432,405605304.0,4.0
9,celo,1368,6.625932693481445,1623608064.0,1.0
9,prune_50,1368,6.636809349060059,811804032.0,2.0
9,prune_75,1368,6.527992248535156,405902016.0,4.0
9,prune_90,1368,6.385576248168945,162360806.39999998,10.000000000000002
9,quant8,1368,6.659192085266113,405902016.0,4.0
9,celo,1369,6.965845108032227,1624794912.0,1.0
9,prune_50,1369,7.021516799926758,812397456.0,2.0
9,prune_75,1369,7.092135429382324,406198728.0,4.0
9,prune_90,1369,7.02964448928833,162479491.19999996,10.000000000000002
9,quant8,1369,7.011886119842529,406198728.0,4.0
9,celo,1370,5.150068759918213,1625981760.0,1.0
9,prune_50,1370,5.084094047546387,812990880.0,2.0
9,prune_75,1370,5.065169811248779,406495440.0,4.0
9,prune_90,1370,5.119016170501709,162598175.99999997,10.000000000000002
9,quant8,1370,5.083431720733643,406495440.0,4.0
9,celo,1371,8.322477340698242,1627168608.0,1.0
9,prune_50,1371,8.257671356201172,813584304.0,2.0
9,prune_75,1371,8.197376251220703,406792152.0,4.0
9,prune_90,1371,8.274070739746094,162716860.79999995,10.000000000000002
9,quant8,1371,8.204967498779297,406792152.0,4.0
9,celo,1372,5.746190071105957,1628355456.0,1.0
9,prune_50,1372,5.601968765258789,814177728.0,2.0
9,prune_75,1372,5.643154144287109,407088864.0,4.0
9,prune_90,1372,5.602011680603027,162835545.59999996,10.000000000000002
9,quant8,1372,5.71365213394165,407088864.0,4.0
9,celo,1373,5.8643293380737305,1629542304.0,1.0
9,prune_50,1373,5.957547187805176,814771152.0,2.0
9,prune_75,1373,5.8958048820495605,407385576.0,4.0
9,prune_90,1373,5.965694427490234,162954230.39999998,10.000000000000002
9,quant8,1373,5.787662506103516,407385576.0,4.0
9,celo,1374,7.022712707519531,1630729152.0,1.0
9,prune_50,1374,6.630290985107422,815364576.0,2.0
9,prune_75,1374,7.054186820983887,407682288.0,4.0
9,prune_90,1374,7.021686553955078,163072915.19999996,10.000000000000002
9,quant8,1374,6.845668792724609,407682288.0,4.0
9,celo,1375,6.824618816375732,1631916000.0,1.0
9,prune_50,1375,6.796780586242676,815958000.0,2.0
9,prune_75,1375,6.728909492492676,407979000.0,4.0
9,prune_90,1375,6.826773166656494,163191599.99999997,10.000000000000002
9,quant8,1375,6.851012706756592,407979000.0,4.0
9,celo,1376,5.78532600402832,1633102848.0,1.0
9,prune_50,1376,5.687314033508301,816551424.0,2.0
9,prune_75,1376,5.9226250648498535,408275712.0,4.0
9,prune_90,1376,5.737799644470215,163310284.79999995,10.000000000000002
9,quant8,1376,5.776922225952148,408275712.0,4.0
9,celo,1377,6.79627799987793,1634289696.0,1.0
9,prune_50,1377,6.860349655151367,817144848.0,2.0
9,prune_75,1377,6.816022872924805,408572424.0,4.0
9,prune_90,1377,6.78035306930542,163428969.59999996,10.000000000000002
9,quant8,1377,6.808274745941162,408572424.0,4.0
9,celo,1378,7.18195104598999,1635476544.0,1.0
9,prune_50,1378,7.282170295715332,817738272.0,2.0
9,prune_75,1378,7.1856231689453125,408869136.0,4.0
9,prune_90,1378,7.2823381423950195,163547654.39999998,10.000000000000002
9,quant8,1378,7.133667945861816,408869136.0,4.0
9,celo,1379,5.71946907043457,1636663392.0,1.0
9,prune_50,1379,5.752804279327393,818331696.0,2.0
9,prune_75,1379,5.798234939575195,409165848.0,4.0
9,prune_90,1379,5.806036949157715,163666339.19999996,10.000000000000002
9,quant8,1379,5.72117805480957,409165848.0,4.0
9,celo,1380,6.621971607208252,1637850240.0,1.0
9,prune_50,1380,6.609512805938721,818925120.0,2.0
9,prune_75,1380,6.635467529296875,409462560.0,4.0
9,prune_90,1380,6.804591655731201,163785023.99999997,10.000000000000002
9,quant8,1380,6.681580543518066,409462560.0,4.0
9,celo,1381,5.897675514221191,1639037088.0,1.0
9,prune_50,1381,5.700408935546875,819518544.0,2.0
9,prune_75,1381,5.664860725402832,409759272.0,4.0
9,prune_90,1381,5.574134826660156,163903708.79999995,10.000000000000002
9,quant8,1381,5.979340553283691,409759272.0,4.0
9,celo,1382,7.339541435241699,1640223936.0,1.0
9,prune_50,1382,7.433069705963135,820111968.0,2.0
9,prune_75,1382,7.397965431213379,410055984.0,4.0
9,prune_90,1382,7.43280553817749,164022393.59999996,10.000000000000002
9,quant8,1382,7.335238456726074,410055984.0,4.0
9,celo,1383,7.191174507141113,1641410784.0,1.0
9,prune_50,1383,6.8931884765625,820705392.0,2.0
9,prune_75,1383,7.071240425109863,410352696.0,4.0
9,prune_90,1383,6.868928909301758,164141078.39999998,10.000000000000002
9,quant8,1383,6.818037033081055,410352696.0,4.0
9,celo,1384,6.620377540588379,1642597632.0,1.0
9,prune_50,1384,6.6116251945495605,821298816.0,2.0
9,prune_75,1384,6.678804397583008,410649408.0,4.0
9,prune_90,1384,6.640854358673096,164259763.19999996,10.000000000000002
9,quant8,1384,6.620515823364258,410649408.0,4.0
9,celo,1385,6.091564655303955,1643784480.0,1.0
9,prune_50,1385,6.235445976257324,821892240.0,2.0
9,prune_75,1385,6.237810134887695,410946120.0,4.0
9,prune_90,1385,6.195494174957275,164378447.99999997,10.000000000000002
9,quant8,1385,6.239660263061523,410946120.0,4.0
9,celo,1386,7.304058074951172,1644971328.0,1.0
9,prune_50,1386,7.359591007232666,822485664.0,2.0
9,prune_75,1386,7.390525817871094,411242832.0,4.0
9,prune_90,1386,7.2690229415893555,164497132.79999995,10.000000000000002
9,quant8,1386,7.303195953369141,411242832.0,4.0
9,celo,1387,6.057768821716309,1646158176.0,1.0
9,prune_50,1387,6.056289196014404,823079088.0,2.0
9,prune_75,1387,6.055437088012695,411539544.0,4.0
9,prune_90,1387,6.113527297973633,164615817.59999996,10.000000000000002
9,quant8,1387,6.120593070983887,411539544.0,4.0
9,celo,1388,6.815394401550293,1647345024.0,1.0
9,prune_50,1388,6.807682037353516,823672512.0,2.0
9,prune_75,1388,6.862008094787598,411836256.0,4.0
9,prune_90,1388,6.789231300354004,164734502.39999998,10.000000000000002
9,quant8,1388,6.8444318771362305,411836256.0,4.0
9,celo,1389,5.6846723556518555,1648531872.0,1.0
9,prune_50,1389,5.531954765319824,824265936.0,2.0
9,prune_75,1389,5.546720504760742,412132968.0,4.0
9,prune_90,1389,5.572964668273926,164853187.19999996,10.000000000000002
9,quant8,1389,5.743833541870117,412132968.0,4.0
9,celo,1390,6.1686906814575195,1649718720.0,1.0
9,prune_50,1390,6.286195278167725,824859360.0,2.0
9,prune_75,1390,6.28068733215332,412429680.0,4.0
9,prune_90,1390,6.273509502410889,164971871.99999997,10.000000000000002
9,quant8,1390,6.330112457275391,412429680.0,4.0
9,celo,1391,6.619328498840332,1650905568.0,1.0
9,prune_50,1391,6.681714057922363,825452784.0,2.0
9,prune_75,1391,6.52608585357666,412726392.0,4.0
9,prune_90,1391,6.465612411499023,165090556.79999995,10.000000000000002
9,quant8,1391,6.5774245262146,412726392.0,4.0
9,celo,1392,6.171388626098633,1652092416.0,1.0
9,prune_50,1392,6.339795112609863,826046208.0,2.0
9,prune_75,1392,6.259495735168457,413023104.0,4.0
9,prune_90,1392,6.327217102050781,165209241.59999996,10.000000000000002
9,quant8,1392,6.28704309463501,413023104.0,4.0
9,celo,1393,5.68618106842041,1653279264.0,1.0
9,prune_50,1393,5.710973739624023,826639632.0,2.0
9,prune_75,1393,5.733920574188232,413319816.0,4.0
9,prune_90,1393,5.73642635345459,165327926.39999998,10.000000000000002
9,quant8,1393,5.793919563293457,413319816.0,4.0
9,celo,1394,6.352813720703125,1654466112.0,1.0
9,prune_50,1394,6.197450637817383,827233056.0,2.0
9,prune_75,1394,6.2596611976623535,413616528.0,4.0
9,prune_90,1394,6.34268856048584,165446611.19999996,10.000000000000002
9,quant8,1394,6.463829517364502,413616528.0,4.0
9,celo,1395,7.4049177169799805,1655652960.0,1.0
9,prune_50,1395,7.501477241516113,827826480.0,2.0
9,prune_75,1395,7.295091152191162,413913240.0,4.0
9,prune_90,1395,7.417732238769531,165565295.99999997,10.000000000000002
9,quant8,1395,7.42665958404541,413913240.0,4.0
9,celo,1396,4.820187091827393,1656839808.0,1.0
9,prune_50,1396,4.792520999908447,828419904.0,2.0
9,prune_75,1396,4.639530181884766,414209952.0,4.0
9,prune_90,1396,4.755400657653809,165683980.79999995,10.000000000000002
9,quant8,1396,4.715895652770996,414209952.0,4.0
9,celo,1397,7.247645378112793,1658026656.0,1.0
9,prune_50,1397,7.248665809631348,829013328.0,2.0
9,prune_75,1397,7.335070610046387,414506664.0,4.0
9,prune_90,1397,7.396556377410889,165802665.59999996,10.000000000000002
9,quant8,1397,7.292816162109375,414506664.0,4.0
9,celo,1398,6.545534133911133,1659213504.0,1.0
9,prune_50,1398,6.603959083557129,829606752.0,2.0
9,prune_75,1398,6.501520156860352,414803376.0,4.0
9,prune_90,1398,6.510653018951416,165921350.39999998,10.000000000000002
9,quant8,1398,6.453212738037109,414803376.0,4.0
9,celo,1399,7.042015075683594,1660400352.0,1.0
9,prune_50,1399,6.962820053100586,830200176.0,2.0
9,prune_75,1399,7.068663597106934,415100088.0,4.0
9,prune_90,1399,6.962324619293213,166040035.19999996,10.000000000000002
9,quant8,1399,7.058967590332031,415100088.0,4.0
9,celo,1400,7.341263771057129,1661587200.0,1.0
9,prune_50,1400,7.458045959472656,830793600.0,2.0
9,prune_75,1400,7.411890983581543,415396800.0,4.0
9,prune_90,1400,7.416497230529785,166158719.99999997,10.000000000000002
9,quant8,1400,7.260691165924072,415396800.0,4.0
9,celo,1401,6.277927398681641,1662774048.0,1.0
9,prune_50,1401,6.275773048400879,831387024.0,2.0
9,prune_75,1401,6.1756463050842285,415693512.0,4.0
9,prune_90,1401,6.120504856109619,166277404.79999995,10.000000000000002
9,quant8,1401,6.112526893615723,415693512.0,4.0
9,celo,1402,6.8081560134887695,1663960896.0,1.0
9,prune_50,1402,6.763267517089844,831980448.0,2.0
9,prune_75,1402,6.834235191345215,415990224.0,4.0
9,prune_90,1402,7.043811321258545,166396089.59999996,10.000000000000002
9,quant8,1402,6.7706780433654785,415990224.0,4.0
9,celo,1403,6.507127285003662,1665147744.0,1.0
9,prune_50,1403,6.455026626586914,832573872.0,2.0
9,prune_75,1403,6.429779529571533,416286936.0,4.0
9,prune_90,1403,6.392029285430908,166514774.39999998,10.000000000000002
9,quant8,1403,6.528738975524902,416286936.0,4.0
9,celo,1404,5.937976837158203,1666334592.0,1.0
9,prune_50,1404,6.089129447937012,833167296.0,2.0
9,prune_75,1404,5.938085556030273,416583648.0,4.0
9,prune_90,1404,5.9857683181762695,166633459.19999996,10.000000000000002
9,quant8,1404,5.956313133239746,416583648.0,4.0
9,celo,1405,7.3838958740234375,1667521440.0,1.0
9,prune_50,1405,7.332192897796631,833760720.0,2.0
9,prune_75,1405,7.389872074127197,416880360.0,4.0
9,prune_90,1405,7.229026794433594,166752143.99999997,10.000000000000002
9,quant8,1405,7.229837417602539,416880360.0,4.0
9,celo,1406,6.548837184906006,1668708288.0,1.0
9,prune_50,1406,6.660029888153076,834354144.0,2.0
9,prune_75,1406,6.5268754959106445,417177072.0,4.0
9,prune_90,1406,6.536679267883301,166870828.79999995,10.000000000000002
9,quant8,1406,6.588591575622559,417177072.0,4.0
9,celo,1407,6.109091281890869,1669895136.0,1.0
9,prune_50,1407,5.88928747177124,834947568.0,2.0
9,prune_75,1407,6.077316761016846,417473784.0,4.0
9,prune_90,1407,5.918891906738281,166989513.59999996,10.000000000000002
9,quant8,1407,6.063175201416016,417473784.0,4.0
9,celo,1408,5.4992146492004395,1671081984.0,1.0
9,prune_50,1408,5.552555084228516,835540992.0,2.0
9,prune_75,1408,5.583159446716309,417770496.0,4.0
9,prune_90,1408,5.577467918395996,167108198.39999998,10.000000000000002
9,quant8,1408,5.417093276977539,417770496.0,4.0
9,celo,1409,5.509420394897461,1672268832.0,1.0
9,prune_50,1409,5.391855239868164,836134416.0,2.0
9,prune_75,1409,5.449068069458008,418067208.0,4.0
9,prune_90,1409,5.4452714920043945,167226883.19999996,10.000000000000002
9,quant8,1409,5.35001277923584,418067208.0,4.0
9,celo,1410,6.233265399932861,1673455680.0,1.0
9,prune_50,1410,6.153160095214844,836727840.0,2.0
9,prune_75,1410,6.128504753112793,418363920.0,4.0
9,prune_90,1410,6.061910629272461,167345567.99999997,10.000000000000002
9,quant8,1410,6.221005439758301,418363920.0,4.0
9,celo,1411,7.543404579162598,1674642528.0,1.0
9,prune_50,1411,7.395348072052002,837321264.0,2.0
9,prune_75,1411,7.348711013793945,418660632.0,4.0
9,prune_90,1411,7.403966426849365,167464252.79999995,10.000000000000002
9,quant8,1411,7.299832344055176,418660632.0,4.0
9,celo,1412,5.784474849700928,1675829376.0,1.0
9,prune_50,1412,5.888543128967285,837914688.0,2.0
9,prune_75,1412,5.906754016876221,418957344.0,4.0
9,prune_90,1412,5.643992900848389,167582937.59999996,10.000000000000002
9,quant8,1412,5.795114994049072,418957344.0,4.0
9,celo,1413,5.393418312072754,1677016224.0,1.0
9,prune_50,1413,5.313859939575195,838508112.0,2.0
9,prune_75,1413,5.1757402420043945,419254056.0,4.0
9,prune_90,1413,5.303722381591797,167701622.39999998,10.000000000000002
